DocID,typeOfMaterial,news_desk,headline,lead_paragraph,word_count,publication_date,person,keywords,glocation,section_name
4fc4736845c1498b0d9dd171,Article, , Does Robert Finch Have Soul?; Does Robert Finch have soul? ,"IF others still wonder who will turn out to be Mr. Big -- who can most confidently act for the President -- in managing the domestic affairs of the United States, one man, Gov. Nelson Rockefeller, had his mind made up for him on Feb. 12. In the Cabinet Room of the White House, Rockefeller was making a flip-chart presentation to the Urban Affairs Council on the financial plight of states and cities.IF others still wonder who will turn out to be Mr. Big -- who can most confidently act for the President -- in managing the domestic affairs of the United States, one man, Gov. Nelson Rockefeller, had his mind made up for him on Feb. 12. In the Cabinet Room of the White House, Rockefeller was making a flip-chart presentation to the Urban Affairs Council on the financial plight of states and cities. | IF others still wonder who will turn out to be Mr. Big -- who can most confidently act for the President -- in managing the domestic affairs of the United States, one man, Gov. Nelson Rockefeller, had his mind made up for him on Feb. 12. In the... | B Asbell article on Finch discusses his role as Nixon's top official for domestic affairs and his close ties with Nixon | ",8074,06/04/1969, Bernard ASBELL | ," UNITED STATES | UNITED STATES | HEALTH EDUCATION AND WELFARE, DEPARTMENT OF | NIXON ADMINISTRATION | POLITICS AND GOVERNMENT | ", UNITED STATES | UNITED STATES | , 
4fc46b2a45c1498b0d9b6967,Article, ," The Computer and The Psychiatrist; A conversation with a scientist about the state of the psychiatric art: where it is, where it's going ","YOU are looking,"" said Dr. Nathan S. Kline, ""at the most important development in psychiatric treatment since drug therapy.""YOU are looking,"" said Dr. Nathan S. Kline, ""at the most important development in psychiatric treatment since drug therapy."" | ",6718,06/04/1969, Thomas FLEMING | , , , 
4fc470d945c1498b0d9d2652,Article, , Summary of Actions Taken in Albany by Legislature During Regular 1969 Session ,"ALBANY, May 4 -- Following are the major actions taken by the Legislature during the regular 1969 session that ended Friday night:ALBANY, May 4 -- Following are the major actions taken by the Legislature during the regular 1969 session that ended Friday night: | Summary of civil rights legis acted upon by '69 Legis, NYS | ",3266,05/05/1969,  | ," UNITED STATES | NEW YORK CITY METROPOLITAN AREA | NEW YORK CITY | UNITED STATES | NEW YORK STATE | NEW YORK STATE | NEW YORK STATE | LIABILITY INSURANCE | LABOR | TRANSIT SYSTEMS | TRAFFIC (VEHICULAR AND PEDESTRIAN) AND PARKING | BANKS AND BANKING | INSURANCE | EDUCATION AND SCHOOLS | DRUG ADDICTION, ABUSE AND TRAFFIC | WELFARE WORK | CREDIT | CONSUMER | CRIME AND CRIMINALS | HORSE RACING | HARNESS | HORSE RACING | HARNESS | HORSE RACING | QUARTER HORSE | MINORITIES (ETHNIC, RACIAL, RELIGIOUS) | ", UNITED STATES | NEW YORK CITY METROPOLITAN AREA | NEW YORK CITY | UNITED STATES | NEW YORK STATE | NEW YORK STATE | NEW YORK STATE | , 
4fc46bce45c1498b0d9ba1c1,Article,Health, A scientific report -The Effects of Marijuana On Human Beings; The effects of marijuana ,"UNLIKE most Bostonians on April 19, 1968, we celebrated Patriots' Day by violating Section 200 of Chapter 94 of the General Laws of the Commonwealth of Massachusetts. The law reads: ""A physician or a dentist, in good faith and in the course of his professional practice only, for the alleviation of pain and suffering or for the treatment or alleviation of disease may prescribe, administer, and dispense narcotic drugs . . .UNLIKE most Bostonians on April 19, 1968, we celebrated Patriots' Day by violating Section 200 of Chapter 94 of the General Laws of the Commonwealth of Massachusetts. The law reads: ""A physician or a dentist, in good faith and in the course of his professional practice only, for the alleviation of pain and suffering or for the treatment or alleviation of disease may prescribe, administer, and dispense narcotic drugs . . . | UNLIKE most Bostonians on April 19, 1968, we celebrated Patriots' Day by violating Section 200 of Chapter 94 of the General Laws of the Commonwealth of Massachusetts. The law reads: ""A physician or a dentist, in good faith and in the course of his... | Drs Zinberg and Weil article details their study on effects of marijuana on human beings, 1st human experiments with drug ever designed according to modern principles; rept results indicate that it is unlikely that marijuana has serious detrimental physical effects in either short-term or long-term usage, that in terms of med dangers it is a relatively harmless intoxicant; suggest study on long-range psychiatric effects of drug, if any; illus | ",5581,11/05/1969, Norman ZINBERG | Andrew WEIL | ," DRUG ADDICTION, ABUSE AND TRAFFIC | ", , 
4fc46dce45c1498b0d9c3781,Article, , ANTISMOKING AIDS FIND BIG MARKET; A Tolerant View Is Taken by Federal Agencies ,"WASHINGTON, May 17 -- Federal regulatory agencies are taking a tolerant view of drugs and devices that have found a growing market among cigarette users concerned about the effect of smoking on their health.WASHINGTON, May 17 -- Federal regulatory agencies are taking a tolerant view of drugs and devices that have found a growing market among cigarette users concerned about the effect of smoking on their health. | Fed regulatory agencies have adopted policy of neither encouraging nor restricting ad, sale and use of products to help smokers quit; FTC has reptd that Acquafilter does remove tar and nicotine from cigarette smoke, PHS that products containing lobeline sulfate may help some smokers quit; other antismoking preparations listed | ",629,18/05/1969,  | ," TOBACCO, TOBACCO PRODUCTS AND SMOKERS ARTICLES | ", , 
4fc46bd145c1498b0d9ba688,Article, , Darien Sex Education Debated ,"DARIEN, Conn., June 23 -- Contradictory and controversial accounts of a recent sensitivity - training session for public school teachers here have set off an emotional debate over the values of sex education.DARIEN, Conn., June 23 -- Contradictory and controversial accounts of a recent sensitivity - training session for public school teachers here have set off an emotional debate over the values of sex education. | Controversy develops over sensitivity training session for ps teachers, Darien, Conn, seeking to teach sex educ courses after participant in 'human relations laboratory' called sessions dangerous because they include petting, touching and stroking; 22 teachers in program defend courses | ",745,24/06/1969,  | , PSYCHOLOGY AND PSYCHOLOGISTS | SEX | EDUCATION | , , 
4fc46d1e45c1498b0d9bfe58,Article, , Medicine; What the Government Can and Cannot Do ,"WASHINGTON -- The Federal Government has no power to redesign the nation's health care system; nor can it compel all the nation's hospitals, doctors and purveyors of drugs to limit their charges. The Government probably would be reluctant to use such power if it could.WASHINGTON -- The Federal Government has no power to redesign the nation's health care system; nor can it compel all the nation's hospitals, doctors and purveyors of drugs to limit their charges. The Government probably would be reluctant to use such power if it could. | WASHINGTON -- The Federal Government has no power to redesign the nation's health care system; nor can it compel all the nation's hospitals, doctors and purveyors of drugs to limit their charges. The Government probably would be reluctant to use such... | ",793,13/07/1969, , , , 
4fc4692345c1498b0d9ad9e4,Article, , COURT DELAYS CURB ON AN UPJOHN DRUG ,"KALAMAZOO, Mich, July 11 (AP) -- The Upjohn Company won today an order from the United States District Court keeping its Panalba combination antibiotic products on the market pending further administrative action.KALAMAZOO, Mich, July 11 (AP) -- The Upjohn Company won today an order from the United States District Court keeping its Panalba combination antibiotic products on the market pending further administrative action. | Upjohn wins ct order keeping Panalba on mkt pending further FDA action; FDA silent | ",134,12/07/1969, , ANTIBIOTICS | , , 
4fc46a1445c1498b0d9b1e15,Article, , Man Proving to Be Adaptable Space Traveler ,"AS we stand on the threshold of the first manned lunar landing, it is difficult to recreate the atmosphere of concern that existed a scant 10 years ago about man's ability to penetrate space even for a 15-minute flight. Members of the President's Scientific Advisory Committee seriously wondered whether man could survive a rocket launching and a brief flight above the earth's atmosphere and back.AS we stand on the threshold of the first manned lunar landing, it is difficult to recreate the atmosphere of concern that existed a scant 10 years ago about man's ability to penetrate space even for a 15-minute flight. Members of the President's Scientific Advisory Committee seriously wondered whether man could survive a rocket launching and a brief flight above the earth's atmosphere and back. | AS we stand on the threshold of the first manned lunar landing, it is difficult to recreate the atmosphere of concern that existed a scant 10 years ago about man's ability to penetrate space even for a 15-minute flight. Members of the President's... | Dr Berry article on aerospace med; discusses man's adaptability to space flight and some of med problems encountered on Mercury, Gemini and Apollo missions, including deterioration in heart and blood vessel condition, in-flight illness, motion sickness and work-rest cycles | ",2457,17/07/1969, Charles BERRY | , ASTRONAUTICS | UNITED STATES PROJECTS | MERCURY PROJECT | ASTRONAUTICS | UNITED STATES PROJECTS | GEMINI PROJECT | ASTRONAUTICS | UNITED STATES PROJECTS | APOLLO 11 | ASTRONAUTICS | UNITED STATES PROJECTS | APOLLO PROJECT | , , 
4fc46d8e45c1498b0d9c2286,Article, ," 2 Drugs, Used on Epileptics, Seem to Reduce DDT in Body ","WASHINGTON, July 29 -- Two commonly used anticonvulsant drugs seem to help the body rid itself of DDT.WASHINGTON, July 29 -- Two commonly used anticonvulsant drugs seem to help the body rid itself of DDT. | ",666,30/07/1969,  | , , , 
4fc4692445c1498b0d9adadb,Front Page, , Prison Drug and Plasma Projects Leave Fatal Trail; Trail of Injury and Death in Prisons Follows Doctor's Drug and Plasma Programs ,"WASHINGTON, July 28 -The Federal Government has watched without interference while many people sickened and some died in an extended series of drug tests and blood plasma projects.WASHINGTON, July 28 -The Federal Government has watched without interference while many people sickened and some died in an extended series of drug tests and blood plasma projects. | Article discloses work of Dr A R Stough and 9 cos he controls in testing drugs on prisoners and producing hyperimmune gamma globulin from blood plasma of prisoners in Ala, Okla and Ark prison systems while Fed Govt and drug indus failed to interfere despite fact many prisoners contracted hepatitis and some died as result | ",6498,29/07/1969, Walter RUGABER | , UNITED STATES | BLOOD | ARTHRITIS AND RHEUMATISM | DRUGS AND DRUG TRADE | DRUGS AND DRUG TRADE | DRUGS AND DRUG TRADE | DRUGS AND DRUG TRADE | DRUGS AND DRUG TRADE | PRISONS AND PRISONERS | , UNITED STATES | , 
4fc46cad45c1498b0d9be5bc,Article, , Prisoners and Medicine; Account of Exploitation Is Exception To Usually High Research Standards ,The article on the front page of this newspaper last Tuesday reporting the alleged exploitation of prisoners for commercial medical research was shocking.The article on the front page of this newspaper last Tuesday reporting the alleged exploitation of prisoners for commercial medical research was shocking. | Dr Rusk comment on use of prisoners for med research holds Stough operations are exception to usual high standards applied to use of prison inmates in research; notes development of Nuremberg Code covering med experimentation on prisoners | ,766,03/08/1969, Howard RUSK | , WORLD WAR II (1939-45) | CRIMES AND CRIMINALS | NUREMBERG TRIAL OF LEADING GERMAN WAR CRIMINALS (OCT '45-OCT '46) | DRUGS AND DRUG TRADE | , , 
